id,sample,date,x,y,county,location,source,stage,sex_id,species_id,DNA_id,Bisected,Digested_DNA,Extracted_DNA,rick17k,rompA,Sequencing
baker-50,18-050,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_50.15,1,1,1,1,,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.1,1,1,1,1,,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.2,1,1,1,1,,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.3,1,1,1,1,,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.4,1,1,1,0,,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.5,1,1,1,1,,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.6,1,1,1,1,,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.7,1,1,1,1,1,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.8,1,1,1,1,2,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.9,1,1,1,1,3,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,female,andersoni,1_51.10,1,1,1,1,4,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_51.11,1,1,1,1,5,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_51.12,1,1,1,0,6,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_51.13,1,1,1,0,7,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_51.14,1,1,1,0,8,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_51.15,1,1,1,1,9,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_51.16,1,1,1,1,10,
baker-51,18-051,6/3/18,-117.6872,44.8028,baker,baker,host,adult,male,andersoni,1_51.17,1,1,1,1,11,
baker-52,18-052,6/7/18,-117.7875,44.8289,baker,baker,environment,adult,female,variabilis,1_52.1,1,1,1,0,12,
baker-52,18-052,6/7/18,-117.7875,44.8289,baker,baker,environment,adult,female,variabilis,1_52.2,1,1,1,0,13,
baker-52,18-052,6/7/18,-117.7875,44.8289,baker,baker,environment,adult,female,variabilis,1_52.3,1,1,1,0,14,
baker-52,18-052,6/7/18,-117.7875,44.8289,baker,baker,environment,adult,female,andersoni,1_52.4,1,1,1,1,15,
baker-52,18-052,6/7/18,-117.7875,44.8289,baker,baker,environment,adult,male,variabilis,1_52.5,1,1,1,0,16,
baker-52,18-052,6/7/18,-117.7875,44.8289,baker,baker,environment,adult,male,variabilis,1_52.6,1,1,1,0,17,
baker-53,18-053,6/20/18,-118.1927,44.7466,baker,baker,host,adult,female,variabilis,1_53.1,engorged,,,,,
baker-53,18-053,6/20/18,-118.1927,44.7466,baker,baker,host,adult,female,variabilis,1_53.2,engorged,,,,,
baker-53,18-053,6/20/18,-118.1927,44.7466,baker,baker,host,adult,female,variabilis,1_53.3,engorged,,,,,
baker-53,18-053,6/20/18,-118.1927,44.7466,baker,baker,host,adult,female,andersoni,1_53.4,1,1,1,0,18,
baker-53,18-053,6/20/18,-118.1927,44.7466,baker,baker,host,adult,male,variabilis,1_53.5,1,1,1,0,19,
baker-53,18-053,6/20/18,-118.1927,44.7466,baker,baker,host,adult,male,variabilis,1_53.6,1,1,1,1,20,
baker-53,18-053,6/20/18,-118.1927,44.7466,baker,baker,host,adult,male,variabilis,1_53.7,1,1,1,0,21,
baker-54,18-054,6/20/18,-117.4612,44.5663,baker,baker,host,adult,female,variabilis,1_54.1,1,1,1,0,22,
baker-54,18-054,6/20/18,-117.4612,44.5663,baker,baker,host,adult,female,variabilis,1_54.2,1,1,1,0,23,
baker-54,18-054,6/20/18,-117.4612,44.5663,baker,baker,host,adult,female,variabilis,1_54.3,1,1,1,0,24,
baker-54,18-054,6/20/18,-117.4612,44.5663,baker,baker,host,adult,male,variabilis,1_54.4,1,1,1,0,25,
baker-54,18-054,6/20/18,-117.4612,44.5663,baker,baker,host,adult,male,variabilis,1_54.5,1,1,1,0,26,
baker-54,18-054,6/20/18,-117.4612,44.5663,baker,baker,host,adult,male,variabilis,1_54.6,1,1,1,0,27,
baker-54,18-054,6/20/18,-117.4612,44.5663,baker,baker,host,adult,male,variabilis,1_54.7,1,1,1,0,28,
baker-55,18-055,6/20/18,-117.9262,44.7243,baker,baker,host,adult,female,andersoni,1_55.1,engorged,,,,,
baker-56,18-056,6/20/18,-118.0002,44.7955,baker,baker,host,adult,female,variabilis,1_56.1,1,1,1,0,29,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,andersoni,1_57.1,1,1,1,1,30,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_57.2,engorged,,,,,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_57.3,1,1,1,0,31,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_57.4,1,1,1,0,32,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_57.5,1,1,1,1,33,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.6,1,1,1,0,34,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.7,1,1,1,1,35,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.8,1,1,1,1,36,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.9,1,1,1,0,37,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.10,1,1,1,0,38,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.11,1,1,1,0,39,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.12,1,1,1,0,40,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.13,1,1,1,0,41,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.14,1,1,1,0,42,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.15,1,1,1,1,43,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,andersoni,1_57.16,1,1,1,1,44,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.17,1,1,1,1,45,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.18,1,1,1,0,46,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.19,1,1,1,1,47,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.20,1,1,1,0,48,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.21,1,1,1,0,49,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.22,1,1,1,0,50,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.23,1,1,1,0,51,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.24,1,1,1,0,52,
baker-57,18-057,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_57.25,1,1,1,0,53,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_58.1,engorged,,,,,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_58.2,1,1,1,0,54,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_58.3,1,1,1,0,55,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_58.4,1,1,1,0,56,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_58.5,1,1,1,0,57,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_58.6,1,1,1,0,58,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,female,variabilis,1_58.7,1,1,1,0,59,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.8,1,1,1,0,60,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.9,1,1,1,1,61,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.10,1,1,1,0,62,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.11,1,1,1,0,63,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.12,1,1,1,1,64,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.13,1,1,1,1,65,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.14,1,1,1,0,66,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.15,1,1,1,0,67,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.16,1,1,1,0,68,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.17,1,1,1,1,69,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.18,1,1,1,0,70,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.19,1,1,1,0,71,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.20,1,1,1,0,72,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.21,1,1,1,0,73,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.22,1,1,1,0,74,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.23,1,1,1,0,75,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_58.24,1,1,1,0,76,
baker-58,18-058,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,andersoni,1_58.25,1,1,1,1,77,
baker-59,18-059,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,andersoni,1_59.1,1,1,1,0,78,
baker-59,18-059,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,andersoni,1_59.2,1,1,1,0,79,
baker-59,18-059,6/20/18,-117.5943,44.8565,baker,baker,host,adult,male,variabilis,1_59.3,1,1,1,0,80,
baker-60,18-060,6/21/18,-117.1121,44.8812,baker,baker,host,adult,male,variabilis,1_60.1,1,1,1,0,81,
klamath-1,3_1,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,male,variabilis,3_1.1,1,1,1,0,82,
klamath-2,3_2,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,male,variabilis,3_2.1,1,1,1,0,83,
klamath-3,3_3,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,male,variabilis,3_3.1,1,1,1,0,84,
klamath-4,3_4,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,male,variabilis,3_4.1,1,1,1,0,85,
klamath-5,3_5,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,female,variabilis,3_5.1,1,1,1,0,86,
klamath-5,3_5,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,female,variabilis,3_5.2,1,1,1,0,87,
klamath-6,3_6,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,female,variabilis,3_6.1,1,1,1,0,88,
klamath-7,3_7,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,female,variabilis,3_7.1,1,1,1,0,89,
klamath-8,3_8,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,female,variabilis,3_8.1,1,1,1,0,90,
klamath-9,3_9,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,female,variabilis,3_9.1,1,1,1,0,91,
klamath-10,3_10,7/11/18,-121.8273384,42.1704911,klamath,collins timber,environment,adult,female,variabilis,3_10.1,1,1,1,0,92,
klamath-11,3_11,6/18/18,-121.8070692,42.2795873,klamath,goodell veterinary clinic,environment,adult,female,andersoni,3_11.1,contaminated,,,,,
klamath-12,3_12,7/5/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_12.1,1,1,1,1,,
klamath-13,3_13,7/5/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,female,variabilis,3_13.1,1,1,1,0,,
klamath-14,3_14,7/5/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_14.1,1,1,,1,,
klamath-15,3_15,6/15/18,-121.8070692,42.2795873,klamath,round lake road,environment,adult,female,occidentalis,3_15.1,contaminated,,,,,
klamath-16,3_16,6/15/18,-121.8070692,42.2795873,klamath,round lake road,environment,nymph,male,occidentalis,3_16.1,contaminated,,,,,
klamath-17,3_17,6/15/18,-121.8070692,42.2795873,klamath,round lake road,environment,adult,female,occidentalis,3_17.1,contaminated,,,,,
klamath-18,3_18,6/15/18,-121.8070692,42.2795873,klamath,goodell veterinary clinic,host,adult,female,variabilis,3_18.1,engorged,,,,,
klamath-19,3_19,6/15/18,-121.8070692,42.2795873,klamath,goodell veterinary clinic,host,adult,female,occidentalis,3_19.1,contaminated,,,,,
klamath-20,3_20,6/15/18,-121.8070692,42.2795873,klamath,goodell veterinary clinic,host,adult,female,andersoni,3_20.1,1,1,,1,,
klamath-21,3_21,6/21/18,-121.731848,42.207355,klamath,klamath animal shelter,host,adult,female,andersoni,3_21.1,contaminated,,,,,
klamath-22,3_22,6/21/18,-121.731848,42.207355,klamath,klamath animal shelter,host,adult,female,variabilis,3_22.1,engorged/eggs,,,,,
klamath-23,3_23,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,female,variabilis,3_23.1,contaminated,,,,,
klamath-24,3_24,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_24.1,1,1,,0,,
klamath-25,3_25,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,female,variabilis,3_25.1,contaminated,,,,,
klamath-26,3_26,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,female,variabilis,3_26.1,contaminated,,,,,
klamath-27,3_27,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_27.1,contaminated,,,,,
klamath-28,3_28,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_28.1,contaminated,,,,,
klamath-29,3_29,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,female,variabilis,3_29.1,1,1,,0,,
klamath-30,3_30,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,female,variabilis,3_30.1,1,1,,0,,
klamath-31,3_31,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_31.1,1,1,,1,,
klamath-32,3_32,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_32.1,contaminated,,,,,
klamath-33,3_33,6/1/18,-121.8303541,42.1495082,klamath,klamath wildlife refuge,environment,adult,male,variabilis,3_33.1,contaminated,,,,,
morrow-1,2_1,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_1.1,1,1,1,0,,
morrow-1,2_1,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_1.2,1,1,1,1,,
morrow-1,2_1,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_1.3,,,,,,
morrow-1,2_1,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_1.4,,,,,,
morrow-1,2_1,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_1.5,,,,,,
morrow-2,2_2,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_2.1,1,1,1,0,,
morrow-2,2_2,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_2.2,1,1,1,0,,
morrow-2,2_2,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_2.3,,,,,,
morrow-2,2_2,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_2.4,,,,,,
morrow-2,2_2,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_2.5,,,,,,
morrow-3,2_3,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_3.1,1,1,1,0,,
morrow-3,2_3,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_3.2,1,1,1,0,,
morrow-3,2_3,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,female,variabilis,2_3.3,,,,,,
morrow-4,2_4,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_4.1,1,1,1,0,,
morrow-4,2_4,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_4.2,1,1,1,0,,
morrow-4,2_4,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_4.3,,,,,,
morrow-4,2_4,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_4.4,,,,,,
morrow-4,2_4,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_4.5,,,,,,
morrow-5,2_5,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_5.1,1,1,1,0,,
morrow-5,2_5,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_5.2,1,1,1,1,,
morrow-5,2_5,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_5.3,,,,,,
morrow-5,2_5,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_5.4,,,,,,
morrow-5,2_5,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_5.5,,,,,,
morrow-6,2_6,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_6.1,1,1,1,0,,
morrow-6,2_6,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_6.2,1,1,1,0,,
morrow-6,2_6,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_6.3,,,,,,
morrow-7,2_7,4/28/18,-119.4293,45.26118,morrow,morrow,host,adult,male,variabilis,2_7.1,1,1,1,0,,
morrow-8,2_8,5/3/18,-119.3846,45.51019,morrow,morrow,host,adult,male,variabilis,2_8.1,1,1,1,1,,
morrow-9,2_9,5/4/18,-119.754047,45.834881,morrow,morrow,host,adult,male,variabilis,2_9.1,1,1,1,0,,
morrow-10,2_10,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_10.1,1,1,1,0,,
morrow-10,2_10,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_10.2,1,1,1,1,,
morrow-10,2_10,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_10.3,,,,,,
morrow-11,2_11,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_11.1,1,1,1,0,,
morrow-11,2_11,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_11.2,1,1,1,1,,
morrow-11,2_11,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_11.3,,,,,,
morrow-12,2_12,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_12.1,1,1,1,0,,
morrow-12,2_12,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_12.2,1,1,1,1,,
morrow-12,2_12,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_12.3,,,,,,
morrow-12,2_12,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_12.4,,,,,,
morrow-12,2_12,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_12.5,,,,,,
morrow-13,2_13,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_13.1,1,1,1,0,,
morrow-13,2_13,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_13.2,1,1,1,0,,
morrow-13,2_13,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_13.3,,,,,,
morrow-13,2_13,5/8/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_13.4,,,,,,
morrow-14,2_14,5/9/18,-119.4645,45.49875,morrow,morrow,environment,nymph,male,variabilis,2_14.1,1,1,1,0,,
morrow-14,2_14,5/9/18,-119.4645,45.49875,morrow,morrow,environment,nymph,male,variabilis,2_14.2,1,1,1,0,,
morrow-14,2_14,5/9/18,-119.4645,45.49875,morrow,morrow,environment,nymph,male,variabilis,2_14.3,1,1,1,0,,
morrow-14,2_14,5/9/18,-119.4645,45.49875,morrow,morrow,environment,nymph,male,variabilis,2_14.4,,,,,,
morrow-14,2_14,5/9/18,-119.4645,45.49875,morrow,morrow,environment,nymph,male,variabilis,2_14.5,,,,,,
morrow-15,2_15,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_15.1,1,1,1,0,,
morrow-15,2_15,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_15.2,1,1,1,1,,
morrow-15,2_15,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_15.3,,,,,,
morrow-16,2_16,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_16.1,1,1,1,0,,
morrow-16,2_16,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_16.2,1,1,1,0,,
morrow-16,2_16,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,male,variabilis,2_16.3,,,,,,
morrow-17,2_17,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_17.1,1,1,1,0,,
morrow-17,2_17,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_17.2,1,1,1,1,,
morrow-17,2_17,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_17.3,1,1,1,1,,
morrow-17,2_17,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_17.4,,,,,,
morrow-17,2_17,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_17.5,,,,,,
morrow-18,2_18,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_18.1,1,1,1,0,,
morrow-18,2_18,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_18.2,1,1,1,0,,
morrow-18,2_18,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_18.3,1,1,1,1,,
morrow-18,2_18,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_18.4,,,,,,
morrow-18,2_18,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_18.5,,,,,,
morrow-19,2_19,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_19.1,1,1,1,1,,
morrow-19,2_19,5/9/18,-119.4645,45.49875,morrow,morrow,environment,adult,female,variabilis,2_19.2,1,1,1,1,,
